# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
3727.6267613; -1825.8977809; -411.0671146; -1.5560872; -0.0000014; 60.3053064; 0.4016016
3729.6265611; -1823.8981975; -411.0377034; -1.5560904; -0.0000018; 60.3186226; 0.3994880
3731.6263609; -1821.8986139; -411.0082995; -1.5560945; -0.0000023; 60.3318657; 0.3973858
3733.6261606; -1819.8990302; -410.9789048; -1.5560996; -0.0000027; 60.3450363; 0.3952948
3735.6259604; -1817.8994463; -410.9495211; -1.5561055; -0.0000032; 60.3581347; 0.3932152
3737.6257601; -1815.8998622; -410.9201501; -1.5561123; -0.0000036; 60.3711614; 0.3911467
3739.6255599; -1813.9002779; -410.8907937; -1.5561200; -0.0000041; 60.3841168; 0.3890893
3741.6253597; -1811.9006934; -410.8614535; -1.5561286; -0.0000045; 60.3970013; 0.3870430
3743.6251594; -1809.9011086; -410.8321314; -1.5561381; -0.0000050; 60.4098153; 0.3850076
3745.6249592; -1807.9015235; -410.8028292; -1.5561485; -0.0000054; 60.4225592; 0.3829832
3747.6247590; -1805.9019381; -410.7735486; -1.5561598; -0.0000059; 60.4352334; 0.3809697
3749.6245587; -1803.9023524; -410.7442915; -1.5561719; -0.0000063; 60.4478383; 0.3789669
3751.6243585; -1801.9027663; -410.7150594; -1.5561848; -0.0000066; 60.4603744; 0.3769749
3753.6241583; -1799.9031798; -410.6858535; -1.5561980; -0.0000066; 60.4728420; 0.3749936
3755.6239580; -1797.9035929; -410.6566742; -1.5562113; -0.0000066; 60.4852416; 0.3730229
3757.6237578; -1795.9040057; -410.6275214; -1.5562246; -0.0000066; 60.4975734; 0.3710628
3759.6235576; -1793.9044180; -410.5983952; -1.5562379; -0.0000066; 60.5098380; 0.3691132
3761.6233573; -1791.9048300; -410.5692955; -1.5562512; -0.0000066; 60.5220356; 0.3671740
3763.6231571; -1789.9052416; -410.5402224; -1.5562644; -0.0000066; 60.5341668; 0.3652453
3765.6229569; -1787.9056528; -410.5111757; -1.5562777; -0.0000066; 60.5462318; 0.3633268
3767.6227566; -1785.9060636; -410.4821555; -1.5562909; -0.0000066; 60.5582310; 0.3614187
3769.6225564; -1783.9064740; -410.4531618; -1.5563041; -0.0000066; 60.5701649; 0.3595207
3771.6223561; -1781.9068841; -410.4241944; -1.5563173; -0.0000066; 60.5820338; 0.3576329
3773.6221559; -1779.9072937; -410.3952535; -1.5563305; -0.0000066; 60.5938380; 0.3557552
