x,y,z,
-1.60217,-208.237,-0.723758,
-6.76199,-204.949,-0.697776,
7.91738,-211.911,-0.609596,
1.56626,-208.778,-0.70496,
-4.47796,-205.354,-0.712053,
10.4006,-211.535,-0.610843,
5.55633,-207.307,-0.736084,
-1.61099,-205.383,-0.720867,
13.6404,-211.224,-0.613714,
7.40558,-208.512,-0.709183,
2.79519,-206.01,-0.720987,
16.3134,-212.036,-0.582123,
10.3857,-208.838,-0.692909,
4.79254,-205.126,-0.701747,
19.3746,-211.654,-0.580122,
13.2758,-208.622,-0.692536,
7.39728,-205.501,-0.704878,
22.4611,-211.147,-0.316063,
17.167,-208.373,-0.714299,
10.3656,-205.589,-0.70526,
26.8194,-212.814,-0.54038,
19.6359,-208.413,-0.696812,
14.2513,-205.062,-0.739193,
28.4082,-211.832,-0.595413,
22.4036,-208.738,-0.668164,
16.5501,-205.384,-0.737566,
31.5094,-211.527,-0.599929,
25.7285,-208.648,-0.641248,
19.3957,-205.544,-0.722511,
33.7959,-211.538,-0.599445,
28.4611,-208.298,-0.752906,
22.3892,-205.437,-0.703307,
38.2749,-211.9,-0.603039,
31.3151,-208.364,-0.741501,
26.169,-205.12,-0.794837,
40.6085,-211.734,-0.602424,
34.513,-208.824,-0.721198,
28.4702,-205.544,-0.792361,
43.6345,-211.555,-0.606385,
38.5072,-207.532,-0.73539,
31.5257,-205.42,-0.79523,
47.4581,-211.382,-0.605667,
40.4703,-208.568,-0.711965,
35.3836,-205.488,-0.753824,
49.5093,-211.767,-0.548425,
43.8877,-208.963,-0.267773,
37.5942,-205.297,-0.750408,
52.4709,-211.436,-0.549628,
46.4399,-208.677,-0.708475,
40.3346,-205.423,-0.752018,
55.087,-211.723,-0.518194,
49.6516,-208.19,-0.732034,
43.3587,-205.582,-0.753025,
58.9861,-211.741,-0.550049,
52.5402,-208.401,-0.706332,
46.8538,-205.175,-0.833781,
61.5831,-211.784,-0.530709,
55.4539,-208.75,-0.673292,
49.335,-205.48,-0.820355,
64.1942,-211.278,-0.540614,
59.6226,-207.584,-0.75321,
52.3687,-205.442,-0.80641,
68.8326,-212.579,-0.487684,
61.3309,-208.43,-0.70528,
56.3415,-205.171,-0.851275,
70.315,-211.383,-0.548256,
64.1105,-208.676,-0.677512,
58.9108,-205.457,-0.830807,
73.2485,-211.494,-0.52777,
66.8823,-208.715,-0.666583,
61.4063,-205.519,-0.815853,
75.4203,-211.498,-0.52224,
70.3366,-207.979,-0.73042,
64.2977,-205.569,-0.800975,
58.6228,-202.783,-0.900536,
74.0486,-208.473,-0.278832,
68.0366,-205.725,-0.839339,
61.3687,-202.564,-0.892454,
76.4688,-208.633,-0.678543,
70.4244,-205.532,-0.836326,
64.4127,-202.602,-0.88541,
80.2917,-207.901,-0.761189,
73.3989,-205.347,-0.836119,
68.2148,-203.139,-0.942669,
61.3794,-199.41,-0.976793,
76.2815,-204.559,-0.910785,
70.5251,-202.602,-0.956723,
64.2791,-200.47,-0.914717,
79.4807,-205.557,-0.867042,
73.3447,-202.76,-0.929165,
68.7402,-200.634,-1.12271,
62.0375,-196.335,-1.06423,
77.4922,-202.85,-0.977639,
70.5542,-199.911,-1.11061,
64.2982,-196.865,-1.05265,
79.3166,-202.654,-0.986253,
73.28,-199.461,-1.104,
67.5325,-197.366,-1.05905,
62.5589,-194.394,-0.795883,
76.8873,-198.199,-1.14946,
71.1239,-197.203,-1.22315,
64.4615,-194.437,-0.790939,
79.8232,-199.513,-1.18268,
73.5478,-195.964,-1.26475,
66.4968,-194.476,-0.775571,
-191.555,-83.4076,-0.700691,
76.2266,-197.141,-1.21709,
71.9513,-194.552,-0.970793,
-8.2148,-218.787,0.0131096,
80.5579,-196.168,-1.36236,
73.435,-194.562,-0.940787,
-3.53396,-218.607,0.0871541,
-190.374,-79.3676,-0.820981,
76.0805,-194.595,-0.990027,
-2.79822,-218.098,0.0627902,
-216.413,-125.678,2.34653,
82.1165,-199.825,-1.13938,
82.357,-202.651,-0.969568,
82.6668,-196.257,-1.36181,
-191.353,-73.7536,-0.799285,
82.4038,-205.569,-0.856095,
85.533,-194.788,-1.09702,
84.228,-195.078,-1.37495,
84.8325,-199.816,-1.13129,
29.3724,-220.933,0.44801,
-193.248,-71.4894,-0.834037,
86.7017,-202.383,-0.986407,
-190.802,-70.3162,-0.799812,
88.6147,-202.589,-0.976669,
85.6331,-204.305,-0.898535,
-216.717,-116.314,1.26515,
-216.537,-118.463,1.28184,
85.369,-208.388,-0.715204,
82.8308,-208.654,-0.708487,
-214.443,-118.415,0.406286,
87.2838,-194.828,-1.13756,
88.3362,-196.252,-1.35563,
91.5159,-196.189,-1.34307,
-214.657,-86.7382,0.848804,
91.301,-199.691,-1.12856,
91.5112,-202.508,-0.96924,
88.6338,-205.627,-0.835648,
89.3935,-208.182,-0.702216,
-209.443,-82.3651,0.0873806,
-211.152,-82.2967,0.287781,
-175.518,-37.4297,-0.762382,
100.263,-202.496,-0.950398,
94.0793,-199.635,-1.10049,
110.751,-204.345,-0.90369,
103.446,-202.364,-0.96283,
97.8995,-199.859,-1.07964,
111.259,-205.782,-0.830398,
105.511,-203.323,-0.930603,
100.29,-199.464,-1.07992,
95.3635,-195.561,-1.32299,
109.591,-202.339,-0.997807,
102.477,-200.671,-1.02498,
98.1085,-197.54,-1.20598,
91.6444,-194.781,-1.05522,
106.451,-199.443,-1.10964,
101.84,-195.077,-1.35781,
94.3753,-194.776,-1.05244,
108.077,-200.921,-1.03998,
103.543,-195.876,-1.32667,
96.0035,-194.786,-1.23421,
-212.087,-118.534,0.116245,
105.206,-197.393,-1.23649,
100.468,-194.359,-1.40301,
-199.339,-64.4029,-0.310447,
-214.303,-115.666,0.342104,
31.3573,-220.82,0.413428,
-196.885,-64.7066,-0.536641,
-212.283,-115.563,0.090114,
34.4433,-220.732,0.428255,
-222.018,-108.723,2.43281,
-199.436,-61.4318,-0.184332,
37.3817,-220.593,0.374955,
-221.979,-108.861,2.43127,
-196.65,-61.8492,-0.468407,
40.7636,-220.717,0.352476,
-216.98,-109.433,1.29862,
-193.636,-61.4822,-0.641826,
43.4351,-220.629,0.329574,
-214.32,-109.413,0.371019,
-189.754,-62.5294,-0.832911,
46.4327,-220.527,0.314932,
-212.196,-109.442,0.103887,
-217.039,-107.051,1.24161,
50.5821,-220.547,0.453314,
-198.173,-56.3676,-0.0361447,
-214.302,-106.479,0.349666,
52.433,-220.498,0.379258,
-196.338,-55.4757,-0.177579,
-212.28,-106.533,0.0930554,
55.4469,-220.425,0.412658,
-193.679,-55.4276,-0.418439,
-178.706,-61.0061,-1.07247,
58.3658,-220.355,0.349378,
-190.98,-55.6962,-0.634743,
-195.848,-52.636,-0.0771938,
61.6767,-220.335,0.372863,
-216.96,-100.481,1.21556,
-193.756,-52.6269,-0.277652,
64.4318,-220.275,0.362592,
-214.245,-100.472,0.303074,
-190.537,-52.4725,-0.513145,
67.4012,-220.198,0.390411,
-212.275,-100.042,0.0588974,
-216.762,-97.6533,1.23347,
71.2612,-220.003,0.385159,
-178.986,-55.4039,-1.05809,
-214.489,-97.3818,0.353052,
73.3994,-219.931,0.385266,
-175.385,-55.8105,-1.11076,
-212.354,-97.5183,0.0847917,
76.4001,-219.835,0.370379,
-192.109,-47.1967,-0.0645392,
-179.471,-52.7161,-1.0048,
80.66,-219.683,0.428555,
-190.313,-46.317,-0.189378,
-175.679,-52.366,-1.04384,
82.4064,-219.624,0.385527,
-216.395,-92.0454,1.52947,
-173.206,-52.5284,-1.08889,
85.4376,-219.523,0.402474,
-215.52,-91.114,0.87255,
-220.602,-88.5233,2.3068,
89.729,-219.25,0.628089,
-212.051,-91.1927,0.105833,
-216.326,-88.3522,2.12288,
91.4359,-219.134,0.384679,
-178.441,-46.7903,-0.913043,
-215.184,-88.4051,0.900414,
93.6417,-219.07,0.371412,
-175.64,-46.4025,-0.958456,
-211.823,-88.4657,0.126875,
97.3187,-219.617,0.0734029,
-173.656,-47.7303,-0.969586,
-209.767,-88.1192,0.0295902,
100.768,-219.303,0.0412058,
94.8794,-218.951,0.468179,
-175.732,-43.9957,-0.921522,
-211.327,-86.3757,0.113028,
97.3958,-218.84,0.424916,
-172.496,-43.434,-1.00401,
-209.189,-84.3755,0.0231751,
100.746,-218.315,0.389122,
-169.156,-44.0369,-0.819655,
-175.215,-40.1601,-0.893402,
103.427,-218.058,0.373274,
-218.437,-78.3228,2.37376,
-172.364,-40.2224,-0.958366,
106.368,-217.825,0.387318,
-213.484,-79.5665,1.18402,
-169.895,-40.634,-1.00734,
108.956,-217.609,0.386102,
-211.473,-79.1908,0.516389,
-165.831,-41.145,-0.792087,
-172.851,-37.512,-0.886053,
-208.856,-79.2098,0.0854665,
-213.769,-77.5456,2.09132,
-170.128,-38.2056,-0.958307,
-175.743,-33.7385,-0.522461,
-212.389,-77.4951,0.89619,
-166.458,-37.3663,-1.00433,
-172.411,-34.1647,-0.764472,
-208.661,-77.1444,0.116631,
-164.058,-37.3523,-1.03058,
-169.261,-34.4079,-0.885607,
-206.988,-75.9703,0.00559813,
-211.526,-73.4412,1.22676,
-166.488,-34.4988,-0.944412,
-172.73,-31.4438,-0.575107,
-207.815,-73.4527,0.196055,
-215.169,-69.3361,2.3064,
-169.558,-31.4751,-0.738853,
-206.114,-72.3991,0.029535,
-210.631,-70.4832,1.21896,
-166.945,-31.8973,-0.852514,
-172.346,-28.3955,-0.36674,
-208.086,-70.2835,0.423959,
-215.038,-68.9826,2.62859,
-169.642,-28.1091,-0.517282,
-205.886,-70.1988,0.0845081,
-210.676,-68.3271,2.23677,
-166.519,-28.3099,-0.705605,
-172.226,-25.5664,-0.154945,
-209.255,-68.3051,0.938729,
-163.601,-28.514,-0.830945,
-170.187,-25.4544,-0.278709,
-205.472,-68.1511,0.120845,
-160.434,-28.2816,-0.913709,
-166.535,-25.4755,-0.501278,
-203.728,-66.9421,0.0468271,
-208.271,-64.3857,1.40703,
-163.698,-25.68,-0.669219,
-169.111,-22.7559,-0.11384,
-205.93,-64.4605,0.436836,
-211.51,-60.3386,2.57306,
-166.464,-22.382,-0.252944,
-203.324,-64.2261,0.123504,
-207.531,-62.1184,1.61152,
-163.727,-22.4328,-0.430543,
-169.155,-20.1686,-0.0517887,
-206.233,-61.1163,0.958416,
-211.132,-59.4538,2.58291,
-166.021,-20.1145,-0.0884669,
-202.605,-61.365,0.178069,
-207.071,-59.8323,2.26178,
-163.991,-19.6164,-0.182498,
-200.628,-60.2111,0.00960228,
-205.757,-59.3584,1.18016,
-160.762,-19.3731,-0.410629,
-165.307,-17.5711,-0.0299814,
-202.316,-59.4325,0.245029,
-157.512,-19.0656,-0.530475,
-162.805,-16.6855,-0.0844451,
-200.526,-59.399,0.0327081,
-204.604,-56.0256,1.6753,
-160.251,-16.4973,-0.193916,
-145.791,-22.8035,-1.02435,
-203.175,-55.1029,0.941256,
-157.394,-16.6264,-0.338122,
-142.478,-22.4044,-1.02989,
-199.36,-55.2964,0.169729,
-205.643,-52.363,2.37521,
-160.096,-14.5383,-0.0284074,
-196.989,-54.2783,0.0155309,
-202.117,-52.3875,1.19442,
-157.922,-14.3283,-0.117512,
-142.263,-19.1907,-0.937964,
-199.361,-52.4926,0.324607,
-206.037,-50.4324,2.5557,
-139.486,-19.5706,-0.982745,
-197.234,-52.2381,0.0967338,
-201.388,-50.7462,1.34758,
-137.764,-19.134,-0.991699,
-142.618,-16.4123,-0.834862,
-200.475,-50.5042,0.946921,
-154.007,-11.5931,-0.067925,
-139.786,-16.768,-0.892437,
-196.576,-50.7955,0.113855,
-151.337,-10.8353,-0.121269,
-137.535,-16.9118,-0.927142,
-194.672,-49.3241,0.0723931,
-198.834,-46.7865,1.36094,
-133.361,-16.677,-1.00578,
-139.629,-13.4191,-0.77367,
-197.024,-45.9565,0.797033,
-202.132,-43.3131,2.72003,
-136.42,-13.5547,-0.837056,
-193.588,-46.4702,0.149963,
-198.285,-44.6157,2.29717,
-133.39,-13.5534,-0.88193,
-191.866,-45.524,0.0279439,
-196.297,-43.4827,1.18981,
-201.01,-41.9784,2.64198,
-137.046,-10.3519,-0.627731,
-193.363,-43.6935,0.315445,
-200.862,-41.8123,2.63053,
-134.527,-11.2994,-0.749575,
-191.142,-43.7897,0.0733621,
-196.063,-41.6821,2.16172,
-130.533,-10.2937,-0.792523,
-136.738,-7.50059,-0.424098,
-193.905,-40.0983,1.08131,
-127.546,-10.368,-0.836166,
-134.08,-7.57018,-0.504854,
-190.232,-40.4507,0.246756,
-125.158,-10.7533,-0.880287,
-130.041,-7.72298,-0.625778,
-188.063,-39.9558,0.0589479,
-192.772,-37.9694,1.44589,
-127.261,-7.21994,-0.637486,
-134.108,-4.17811,-0.246814,
-191.006,-36.9984,0.893639,
-195.671,-34.3647,2.52734,
-130.364,-4.57499,-0.380178,
-187.345,-37.3476,0.175901,
-194.816,-33.3663,2.54093,
-127.462,-4.58728,-0.434271,
-185.281,-36.5984,0.0273447,
-190.273,-35.2124,1.21081,
-125.814,-4.60327,-0.471115,
-130.46,-1.40443,-0.135022,
-187.752,-35.5654,0.342076,
-121.371,-4.5698,-0.581618,
-127.437,-1.60103,-0.217856,
-185.575,-35.7623,0.122394,
-189.392,-32.3788,2.40134,
-125.179,-1.88584,-0.28636,
-182.487,-33.3754,0.0258811,
-187.388,-31.4571,1.20709,
-121.388,-1.29498,-0.358872,
-128.116,0.633452,-0.0436987,
-184.711,-31.2799,0.532096,
-189.426,-27.4595,2.29604,
-139.137,-210.082,-0.0343666,
-144.911,-207.494,-0.0846129,
-151.4,-204.844,-0.0590435,
-135.993,-210.537,-0.0889328,
-142.499,-208.14,-0.117932,
-126.962,-213.513,-0.039928,
-133.366,-210.994,-0.114339,
-139.65,-208.325,-0.20706,
-124.581,-213.675,-0.0741811,
-130.482,-211.37,-0.14605,
-136.221,-208.503,-0.289225,
-121.624,-213.873,-0.101407,
-127.279,-211.813,-0.214382,
-112.607,-216.021,-0.0034482,
-117.898,-214.274,-0.146465,
-124.555,-211.488,-0.297911,
-108.459,-216.404,-0.0711615,
-115.544,-214.393,-0.16527,
-121.555,-211.397,-0.359334,
-106.495,-216.564,-0.0595368,
-112.571,-214.49,-0.182897,
-118.071,-212.196,-0.37131,
-103.617,-216.564,-0.0630758,
-108.839,-214.519,-0.269764,
-115.521,-211.473,-0.477429,
-99.282,-216.245,-0.178192,
-106.549,-214.651,-0.267554,
-112.541,-211.716,-0.480429,
-97.5777,-216.883,-0.101649,
-103.596,-214.409,-0.292444,
-109.749,-211.286,-0.524583,
-94.6661,-216.726,-0.0979196,
-99.8043,-215.041,-0.292575,
-106.603,-212.099,-0.517189,
-91.6383,-216.752,-0.0687479,
-97.4274,-214.622,-0.332951,
-102.603,-211.094,-0.223344,
-88.223,-217.041,-0.148972,
-94.6491,-214.445,-0.333637,
-100.804,-211.406,-0.555665,
-85.7041,-217.09,-0.115153,
-90.1762,-215.455,-0.312479,
-97.3064,-211.839,-0.577334,
-82.6476,-216.851,-0.102081,
-88.1975,-214.621,-0.383878,
-94.469,-211.689,-0.573999,
-78.8525,-216.909,-0.168225,
-85.5516,-214.509,-0.369794,
-91.4285,-211.362,-0.576183,
-76.6941,-217.116,-0.132349,
-82.6062,-214.455,-0.339335,
-87.7598,-212.356,-0.573047,
-73.6965,-217.116,-0.106898,
-78.7988,-214.782,-0.391423,
-85.1828,-211.323,-0.611507,
-69.3802,-216.456,-0.167569,
-76.5443,-214.58,-0.39517,
-82.6095,-211.498,-0.320282,
-67.6454,-217.013,-0.100536,
-73.6345,-214.483,-0.374822,
-79.5345,-211.53,-0.529904,
-64.6629,-216.821,-0.102996,
-70.0743,-215.393,-0.288155,
-76.6908,-211.895,-0.617061,
-61.9227,-216.675,-0.0859595,
-67.5825,-214.661,-0.366781,
-72.7962,-211.564,-0.195685,
-58.121,-217.091,-0.192286,
-64.6738,-214.451,-0.371623,
-70.4052,-211.559,-0.584644,
-55.6011,-217.291,-0.139567,
-60.1797,-215.358,-0.363678,
-67.2412,-211.615,-0.636862,
-52.6066,-217.096,-0.110887,
-58.2128,-214.699,-0.414318,
-64.4272,-211.716,-0.616769,
-48.5108,-216.681,-0.251549,
-55.6209,-214.5,-0.401203,
-61.5407,-211.24,-0.63659,
-46.6156,-217.418,-0.164181,
-52.581,-214.557,-0.350196,
-37.1463,-219.005,-0.0491435,
-43.7624,-217.338,-0.134883,
-48.8211,-215.059,-0.402684,
-34.9271,-219.087,-0.00371295,
-40.63,-217.107,-0.101593,
-46.6176,-214.526,-0.428933,
-52.1498,-210.527,-0.150161,
-37.1359,-217.254,-0.213233,
-43.5262,-214.488,-0.391609,
-49.7022,-211.637,-0.524243,
-34.5591,-217.535,-0.154236,
-39.1993,-215.403,-0.383055,
-25.0439,-219.452,-0.0672395,
-31.6097,-217.21,-0.136306,
-37.2227,-214.581,-0.439211,
-22.3421,-219.547,-0.0255931,
-27.4655,-216.648,-0.336594,
-34.654,-214.528,-0.413351,
-41.5055,-210.325,-0.212826,
-25.5832,-217.465,-0.249537,
-31.5557,-214.429,-0.368751,
-15.2891,-219.211,-0.0493866,
-22.647,-217.5,-0.204676,
-27.8278,-214.897,-0.469325,
-12.8982,-219.205,-0.021777,
-19.7706,-217.36,-0.169297,
-25.603,-214.552,-0.474618,
-31.5716,-211.231,-0.572957,
-16.0237,-217.092,-0.252555,
-22.5624,-214.465,-0.438415,
-28.6744,-211.478,-0.511695,
-13.672,-217.431,-0.191874,
-18.2025,-215.198,-0.416014,
-3.66833,-219.848,-0.0956894,
-10.7798,-217.459,-0.14465,
-16.2884,-214.718,-0.440645,
-1.80396,-220.017,-0.0845478,
-6.28356,-216.372,-0.386987,
-13.7114,-214.454,-0.423524,
1.2845,-219.784,-0.0912811,
-4.51012,-217.312,-0.302001,
-10.6472,-214.426,-0.381072,
4.47682,-219.923,-0.0506868,
-1.58876,-217.433,-0.283754,
-7.04042,-215.131,-0.46819,
7.83502,-220.318,-0.0982236,
1.53841,-217.422,-0.265048,
-4.53955,-214.526,-0.496878,
10.1697,-220.204,-0.0964015,
5.21814,-216.945,-0.351123,
-1.55715,-214.56,-0.475901,
13.1004,-219.623,-0.125863,
7.39278,-217.445,-0.308034,
1.40012,-214.348,-0.470122,
17.5522,-219.304,-0.0703484,
10.5002,-217.469,-0.284936,
5.01454,-214.677,-0.493157,
19.7871,-219.567,-0.0405062,
13.637,-217.393,-0.265974,
7.45805,-214.529,-0.485709,
21.7791,-219.303,-0.0549258,
16.7327,-217.025,-0.243494,
10.3191,-214.476,-0.476498,
26.9305,-219.9,-0.00075601,
19.3671,-217.305,-0.20838,
14.5658,-214.899,-0.431281,
29.0059,-219.375,-0.0549804,
22.7,-217.403,-0.18939,
16.6525,-214.593,-0.432197,
31.3913,-219.52,-0.0551791,
26.6594,-216.61,-0.270746,
19.4585,-214.59,-0.418849,
34.4583,-219.652,-0.0531213,
28.4149,-217.211,-0.223824,
22.3033,-214.389,-0.40732,
36.3676,-219.163,-0.109136,
31.602,-217.495,-0.210727,
26.1738,-214.598,-0.415357,
40.7523,-220.178,-0.116133,
34.4492,-217.153,-0.239043,
28.4171,-214.605,-0.421292,
43.1764,-220.274,-0.13246,
38.0969,-217.036,-0.321865,
31.1818,-214.562,-0.432325,
46.483,-220.112,-0.13616,
40.2362,-217.312,-0.309352,
34.3652,-214.38,-0.445799,
50.3629,-219.338,-0.057787,
43.482,-217.5,-0.307464,
37.7701,-214.756,-0.466184,
53.1435,-219.819,-0.0241539,
45.507,-216.448,-0.368051,
40.3961,-214.562,-0.477846,
54.7964,-219.477,-0.0499928,
49.4767,-217.05,-0.208454,
43.3368,-214.31,-0.484271,
59.949,-220.27,-0.00268964,
52.2292,-217.547,-0.174695,
47.2759,-215.012,-0.349526,
62.2368,-219.809,-0.0310259,
55.3993,-217.504,-0.180662,
49.4648,-214.555,-0.379084,
63.3227,-219.179,-0.0738636,
59.2064,-217.103,-0.214636,
52.4259,-214.451,-0.378793,
67.2978,-219.72,-0.0454881,
61.3129,-217.315,-0.193933,
55.6431,-214.321,-0.375056,
70.0757,-219.006,-0.0741428,
64.6528,-217.753,-0.172238,
58.7287,-214.845,-0.364045,
73.4484,-219.551,-0.0362817,
67.8932,-216.501,-0.236806,
61.3976,-214.304,-0.388607,
77.7189,-219.796,-0.00675054,
70.4498,-217.475,-0.168638,
64.2331,-214.595,-0.362836,
80.6625,-219.497,-0.0568622,
73.2327,-217.32,-0.183252,
68.1518,-214.889,-0.340468,
81.8695,-219.276,-0.0615059,
76.1028,-217.352,-0.192381,
70.4973,-214.635,-0.352552,
85.1668,-219.452,-0.0540025,
79.8317,-217.059,-0.214824,
73.5144,-214.4,-0.362694,
89.179,-219.401,-0.0244736,
82.5026,-217.562,-0.18563,
77.5186,-214.514,-0.374451,
90.2705,-219.12,-0.0490986,
85.6383,-217.621,-0.186792,
79.9175,-214.653,-0.361217,
93.5777,-219.04,-0.0194423,
89.4369,-216.795,-0.184267,
82.3342,-214.37,-0.377518,
98.3112,-219.051,-0.00302311,
91.6047,-217.495,-0.137009,
86.7809,-214.04,-0.357735,
79.0706,-211.511,-0.553573,
95.128,-217.601,-0.115337,
88.7707,-214.33,-0.327462,
82.4176,-211.493,-0.546337,
98.6756,-216.366,-0.198096,
91.4213,-214.686,-0.293353,
85.8558,-211.46,-0.540564,
100.956,-217.391,-0.12822,
94.009,-214.378,-0.297101,
88.4226,-211.286,-0.525178,
103.673,-217.514,-0.0912972,
97.6213,-213.848,-0.33925,
91.457,-211.532,-0.492471,
106.845,-217.451,-0.0590592,
100.269,-214.505,-0.303026,
94.6559,-211.526,-0.472184,
108.521,-216.599,-0.118585,
102.896,-214.443,-0.289247,
97.6586,-210.941,-0.518864,
91.9866,-208.702,-0.657875,
105.935,-214.507,-0.265968,
100.263,-211.762,-0.46505,
94.3884,-208.44,-0.65638,
109.696,-214.508,-0.236498,
103.433,-211.292,-0.478936,
97.8878,-209.423,-0.603476,
91.4283,-205.386,-0.834857,
107.468,-211.593,-0.451403,
100.239,-208.347,-0.656267,
94.5366,-205.694,-0.803869,
110.32,-212.419,-0.374405,
103.394,-208.437,-0.632527,
97.9234,-205.301,-0.828569,
111.55,-211.46,-0.436267,
107.728,-208.342,-0.637661,
100.455,-205.602,-0.801762,
95.2153,-202.511,-0.947807,
88.6098,-199.705,-1.14374,
103.113,-205.475,-0.805624,
97.5641,-202.175,-0.971114,
111.936,-208.636,-0.636746,
106.543,-205.631,-0.80848,
